Paikka_Id,KuntaNimi,Nimi,lat,lon,Aika,Arvo
2369,Suomussalmi,Pesiöjärvi,64.93254240314045,28.746128651281694,2019-01-01,112
2372,Suomussalmi,"Kiantajärvi, Ämmänsaari",64.88325235522667,28.931809529204784,2019-01-01,19812
2374,Suomussalmi,Palojärvi,64.74779951117024,29.86699444995941,2019-01-01,95
2375,Suomussalmi,"Vuokkijärvi, Sanki",64.78382295353671,29.313946678316594,2019-01-01,18779
2423,Kuusamo,Irnijärvi,65.62850898014092,29.1667483003811,2019-01-01,23650
2425,Taivalkoski,Tyräjärvi,65.48302190613694,28.83270311605061,2019-01-01,82
2535,Kolari,Naamijoki,67.13358849894222,23.98014094784257,2019-01-01,127
2426,Taivalkoski,Jokijärvi,65.51956496588244,28.587005055912485,2019-01-01,22355
2474,Pelkosenniemi,Kemihaara,67.19931965561929,27.78616252860729,2019-01-01,105
2475,Kemijärvi,"Kemijärvi, Kemijärvi",66.71498559014664,27.44470861302162,2019-01-01,14775
2513,Tervola,"Ossauskoski, ylä",66.15599942101386,25.1266078527845,2019-01-01,4180
2476,Kemijärvi,"Kemijärvi, Kulmunki",66.50465078639961,27.332226265050373,2019-01-01,14769
2510,Rovaniemi,"Petäjäskoski, ylä",66.2721294221065,25.337816125174232,2019-01-01,6231
2478,Kemijärvi,"Seitakorva, ylä",66.4057585514028,27.32941419973854,2019-01-01,14769
2509,Rovaniemi,"Valajaskoski, ala",66.42451246394853,25.53964737673332,2019-01-01,6264
2480,Rovaniemi,Iso-Kaihua,66.37389309000784,26.8265694042672,2019-01-01,14512
2481,Rovaniemi,Saukkojärvi,66.48070985720149,26.87031392284595,2019-01-01,17860
2482,Rovaniemi,Pikku-Kaarni,66.45934952013698,26.85000684909319,2019-01-01,17622
2483,Rovaniemi,Iso-Kaarni,66.41583607589259,26.846347840816517,2019-01-01,16364
2484,Rovaniemi,Vanttausjärvi,66.44647405664269,26.639953804237575,2019-01-01,15726
2485,Rovaniemi,Alalampi,66.40546148473592,26.687538344875477,2019-01-01,15083
2486,Rovaniemi,"Pirttikoski, ylä",66.34055060453902,27.152968393941787,2019-01-01,12469
2487,Ranua,Näskänjärvi,66.20151374709846,26.77398544289515,2019-01-01,27
2507,Rovaniemi,"Valajaskoski, ylä",66.42340434664631,25.539174201041032,2019-01-01,7381
2506,Rovaniemi,Kirkonjyrhämä,66.49032535443108,25.727100748647302,2019-01-01,7389
2491,Rovaniemi,"Vanttauskoski, ylä",66.36824495226546,26.685632034205643,2019-01-01,9872
2492,Rovaniemi,Vikajärvi,66.6513039345438,26.194869255188173,2019-01-01,36
2494,Rovaniemi,"Olkkajärvi, etelä",66.51498135543247,26.10398999788422,2019-01-01,9884
2495,Rovaniemi,"Permantokoski, ylä",66.49294718753622,26.126284599157,2019-01-01,9884
2496,Rovaniemi,Jyrhämäjärvi,66.47919688390222,26.134962651177574,2019-01-01,7582
2497,Enontekiö,Ounasjärvi,68.3835044661399,23.642202050167953,2019-01-01,103
2498,Kittilä,"Ounasjoki, Köngäs",67.87786699329625,24.84868299258085,2019-01-01,104
2499,Kittilä,"Ounasjoki, Kaukonen",67.47844920863429,24.909976040585452,2019-01-01,87
2501,Sodankylä,Unari,67.13658051452785,25.74153679872852,2019-01-01,94
2502,Rovaniemi,"Ounasjoki, Marraskoski",66.79487718943403,25.420244929297862,2019-01-01,8740
2473,Posio,Räpsyn kanava,66.35267634153938,28.094664958904687,2019-01-01,24241
2554,Inari,Iijärvi,69.39234155977489,27.61410568724461,2019-01-01,153
2515,Tervola,"Tervola, Kirkkosuvanto",66.08077618295961,24.800909090797656,2019-01-01,2686
2469,Salla,Isojärvi,66.43500620846574,28.131109538493618,2019-01-01,22616
2428,Taivalkoski,Kostonjärvi,65.75098826263194,28.485861321405462,2019-01-01,23224
2532,Muonio,"Muonionjoki, Muonio",67.95031921149697,23.65750111704281,2019-01-01,87
2431,Posio,Kynsijärvi,65.89103317128428,28.33557448140273,2019-01-01,23224
2433,Taivalkoski,Väätäjänsuvanto,65.49953888125384,27.941804906043988,2019-01-01,168
2436,Puolanka,Suolijärvi,65.14051968404237,28.072994953144914,2019-01-01,144
2528,Enontekiö,"Muonionjoki, Kaaresuvanto",68.44381819277628,22.48059320858632,2019-01-01,68
2438,Pudasjärvi,Jaurakkajärvi,65.2041670852921,27.62343155182827,2019-01-01,122
2439,Pudasjärvi,Jongunjärvi,65.32066216627398,27.229660354309484,2019-01-01,11894
2442,Posio,Livojärvi,65.98462716882817,28.18046570824942,2019-01-01,24357
2522,Enontekiö,Peerajärvi,68.8821738801563,21.074877064616746,2019-01-01,103
2444,Pudasjärvi,"Livojoki, Hanhikoski",65.51358274978428,26.900085068848433,2019-01-01,124
2446,Oulu,"Siuruanjoki, Leuvankoski",65.40516486707793,25.86542034577576,2019-01-01,72
2450,Ii,Oijärvi,65.62058086006822,25.93015545761446,2019-01-01,70
2521,Enontekiö,Kilpisjärvi,69.04976165958776,20.788067283820226,2019-01-01,64
2452,Ii,Ravaska,65.6189269404365,25.29096984554303,2019-01-01,107
2453,Ranua,Simojärvi,66.22025778358969,26.87029600382429,2019-01-01,89
2519,Kemi,"Isohaara, ylä",65.79291427922826,24.54604957008587,2019-01-01,1175
2455,Ranua,Hosionkoski,65.91782197257942,25.834582735587784,2019-01-01,108
2457,Simo,Simo,65.66685638245036,25.093893564429244,2019-01-01,77
2458,Sodankylä,"Porttipahta, ylä",67.9622229909984,26.748094539564963,2019-01-01,24242
2461,Sodankylä,"Kitinen, Kurittukoski, ylä",67.85691757424564,26.718301456700438,2019-01-01,21489
2462,Sodankylä,"Kitinen, Vajukoski, ylä",67.6961364786311,26.803907081392488,2019-01-01,20387
2463,Sodankylä,"Kitinen, Kurkiaska, ylä",67.28534113263096,26.724697163415982,2019-01-01,17373
2466,Pelkosenniemi,"Kitinen, Kokkosniva, ylä",67.22879259312771,27.332259463243414,2019-01-01,16134
2518,Keminmaa,"Taivalkoski, ylä",65.93169533870615,24.712520376538205,2019-01-01,2677
2467,Sodankylä,Vuotso,68.08975877177892,27.157314227843052,2019-01-01,12217
2468,Sodankylä,"Lokka, ylä",67.82200365319828,27.74412065976912,2019-01-01,24279
2471,Posio,Luksuan pato,66.26082610434835,28.101051859526482,2019-01-01,24439
2168,Eura,Pyhäjärvi,61.101528409003755,22.180181366727858,2019-01-01,65
2328,Kruunupyy,Kruunupyy,63.72594649614492,23.005636813412615,2019-01-01,79
2555,Inari,Mutusjärvi,68.9433891026116,26.80664391114852,2019-01-01,45
2203,Akaa,Jalantijärvi,61.17760124312792,23.728553557727658,2019-01-01,8295
2204,Lempäälä,"Vanajavesi, Lempäälä, ylä",61.30764481454348,23.762147193727174,2019-01-01,7900
2672,Loimaa,Vuolle,60.93691141779869,22.89245026157425,2019-01-01,6892
2205,Lempäälä,"Vanajavesi, Koivunokka",61.339802665742816,23.76439866484759,2019-01-01,7797
2208,Lempäälä,"Pyhäjärvi, Näppilä",61.29640322447017,23.70723062759173,2019-01-01,7707
2671,Sastamala,Kiikoisjärvi,61.44838835798897,22.600009219928154,2019-01-01,5958
2209,Alajärvi,Ähtärinjärvi,62.755340391256546,24.04538593732057,2019-01-01,57
2670,Pori,Maajärvi,61.61925798810212,22.062094382085487,2019-01-01,4069
2210,Ähtäri,Hankavesi,62.523382906193284,24.15842733686877,2019-01-01,15342
2214,Virrat,Toisvesi,62.26269656041835,23.733545953475,2019-01-01,255
2216,Multia,Pihlajavesi,62.34962035926364,24.210363677035065,2019-01-01,172
2217,Virrat,Kitusjärvi,62.277476532907976,24.05220891093604,2019-01-01,67
2202,Akaa,"Vanajavesi, Konhonselkä",61.191419623928674,23.906955689421373,2019-01-01,7909
2669,Karvia,"Karvianjärvi, luusua",62.175764187269905,22.598502569679827,2019-01-01,38
2221,Mänttä-Vilppula,"Keurusselkä, Mänttä",62.03046917367188,24.631976674353215,2019-01-01,116
2222,Mänttä-Vilppula,"Vilppulankoski, Kotaselkä",62.01282157262197,24.507547628255725,2019-01-01,30
2667,Siikainen,"Siikaisjärvi, Ahtola",61.88532030872312,21.81554185010829,2019-01-01,86
2225,Ruovesi,"Palovesi, Murole, ylä",61.85570074092743,23.90678609488472,2019-01-01,232
2226,Ruovesi,"Näsijärvi, Murole, ala",61.85516420098335,23.90689726563129,2019-01-01,219
2664,Pomarkku,Harjakoski,61.66872295572511,22.19067050217829,2019-01-01,154
2227,Ylöjärvi,Kuusjärvi,61.79660220401206,23.68509791179419,2019-01-01,69
2230,Tampere,"Näsijärvi, Tampere",61.50892037824175,23.775768684145454,2019-01-01,9508
2662,Pori,"Karhijärvenpato,ylä",61.59412558658548,22.320038510817685,2019-01-01,179
2232,Nokia,"Pyhäjärvi, Nokia",61.46809310854963,23.53259826169715,2019-01-01,7706
2234,Nokia,"Melo, ylä",61.46293914241153,23.43807826419809,2019-01-01,7711
2661,Pori,"Karhijärvenpato,ala",61.59412809106082,22.319849366283695,2019-01-01,88
2218,Ruovesi,Visuvesi,62.117500158618355,23.924869647216465,2019-01-01,9547
2677,Virrat,Killinkoski,62.39621056191287,23.889864470093695,2019-01-01,13055
2200,Valkeakoski,"Vanajavesi, Valkeakoski, ala",61.26232726335221,24.025432138307465,2019-01-01,7913
2199,Hämeenlinna,"Vanajavesi, Hämeenlinna",60.99829100767292,24.47125705257496,2019-01-01,100
2693,Kauhava,"Lapuanjoki, Liinamaa",63.154013091267565,22.84180225724499,2019-01-01,215
2170,Säkylä,Pyhäjoki,61.008768323255346,22.4280755361417,2019-01-01,64
2171,Eura,"Kauttua, ala",61.11087040880767,22.159981049756034,2019-01-01,3358
2691,Seinäjoki,Kyrkösjärven tekojärvi,62.770264378520544,22.818562260010037,2019-01-01,8067
2173,Säkylä,Köyliönjärvi,61.115827312273744,22.366266006331948,2019-01-01,119
2175,Eura,"Panelia, ylä",61.22519680431328,21.977935562814228,2019-01-01,2370
2176,Eurajoki,"Pappilankoski, ylä",61.203290450264454,21.755022955004463,2019-01-01,1148
2690,Seinäjoki,Kalajärven tekojärvi,62.550807443333426,23.092465384193783,2019-01-01,10446
2179,Orivesi,Äväntäjärvi,61.74695899977582,24.646685704784748,2019-01-01,71
2688,Kurikka,Liikapuron tekojärvi,62.36803283661352,23.082724306819628,2019-01-01,13240
2180,Kangasala,Vesijärvi,61.55441013449679,24.171517361465764,2019-01-01,83
2184,Kangasala,"Längelmävesi, Kaivanto",61.418009151940154,24.14742934013205,2019-01-01,73
2686,Kurikka,Jalasjoen säänn.pato,62.58230058145715,22.46546823006768,2019-01-01,8084
2185,Padasjoki,Vesijako,61.355001807852794,25.023036746557995,2019-01-01,90
2187,Pälkäne,Kukkia,61.32912186169734,24.61840242002037,2019-01-01,90
2684,Kurikka,Kauhajoen säänn.pato,62.586900144035084,22.376453132664558,2019-01-01,6802
2188,Hämeenlinna,Iso-Roine,61.20781643841926,24.517940213445268,2019-01-01,68
2189,Valkeakoski,"Mallasvesi, Apia",61.27250886896105,24.04486660399353,2019-01-01,8349
2683,Kurikka,Pitkämön tekojärvi,62.58492747294852,22.411806841843788,2019-01-01,6793
2191,Hollola,Pääjärvi,61.05201707133333,25.126916692977147,2019-01-01,48
2680,Kurikka,Kivi- ja Levalammen tekojärvi,62.757287808560626,21.983725821436895,2019-01-01,7800
2192,Hämeenlinna,Haarajoki,61.082132569001516,25.120760998433237,2019-01-01,53
2193,Hollola,Mustajoki,61.08942624007568,25.236131281840702,2019-01-01,4
2194,Hollola,"Teuronjoki, Jokelankoski",61.01971834511068,25.154562602756137,2019-01-01,54
2195,Hausjärvi,"Puujoki, Varunteenkoski",60.81343031335698,24.963922991377288,2019-01-01,68
2679,Ähtäri,Inhanjoki,62.52315996904393,24.158506903925424,2019-01-01,15208
2198,Janakkala,Kernaalanjärvi,60.855106560547114,24.63498257575057,2019-01-01,7913
2235,Nokia,"Melo, ala",61.46284845317405,23.434613863949775,2019-01-01,5722
2236,Parkano,Linnanjärvi,62.09805890993696,23.08920581789223,2019-01-01,12019
2238,Parkano,Parkanonjärvi,61.99839747694651,23.035747909340483,2019-01-01,8931
2239,Ikaalinen,Leppäsjärvi,61.92319045055819,23.08789839876276,2019-01-01,45
2570,Kuusamo,Ala-Kitka,66.23999734907667,28.95734571537375,2019-01-01,111
2290,Kristiinankaupunki,Perus,62.23815186958621,21.583788973582593,2019-01-01,78
2294,Kristiinankaupunki,Puskamarkki,62.31525194654735,21.52115927585906,2019-01-01,22
2295,Närpiö,Allmänningsforsen,62.50888436597015,21.372995208713093,2019-01-01,636
2569,Kuusamo,Oulankajoki,66.36943810369928,29.31189910732529,2019-01-01,174
2298,Maalahti,Malax,62.94276230729987,21.549150539117214,2019-01-01,29
2568,Inari,Lutto,68.46619024841095,28.46758833105452,2019-01-01,52
2299,Mustasaari,Karkkimala,63.03221719737835,21.859318866684642,2019-01-01,27
2565,Inari,Nellimjoki,68.85028898362022,28.325942550479983,2019-01-01,55
2304,Kurikka,Seinäjärvi,62.380916722041206,23.354590545326705,2019-01-01,13893
2306,Seinäjoki,"Kyrönjoki, Hanhikoski",62.9599420706017,22.716118283772982,2019-01-01,31
2307,Isokyrö,Pappilankoski,62.99697412061735,22.33007643063936,2019-01-01,56
2308,Mustasaari,Skatila,63.092782757010355,21.88264671435085,2019-01-01,103
2564,Inari,"Inari, Nellim",68.84999043513503,28.30071283138227,2019-01-01,896
2309,Kuortane,Kuortaneenjärvi,62.862789480574996,23.40708455743961,2019-01-01,32
2562,Inari,"Inari, Inari",68.91393915201336,27.077881906342824,2019-01-01,227
2310,Alavus,Töysänjoki,62.60855580174387,23.65960631453154,2019-01-01,89
2312,Seinäjoki,Hirvijärvi,62.80937672457129,23.045838799372675,2019-01-01,8702
2314,Lapua,Tampparinkoski,62.961575662944405,23.054074743392178,2019-01-01,120
2315,Kauhava,Kauhavanjoki,63.091346094664075,22.966541234580216,2019-01-01,2384
2561,Inari,"Ivalojoki, Pajakoski",68.58685488959807,27.340028740382706,2019-01-01,84
2318,Uusikaarlepyy,Keppo,63.361412058497706,22.698060620033587,2019-01-01,120
2322,Lappajärvi,"Lappajärvi, Niska",63.26224240272126,23.63620194649989,2019-01-01,224
2559,Inari,Repojoki,68.44515708112051,25.938014143509545,2019-01-01,98
2324,Lappajärvi,"Lappajärvi, Halkosaari",63.2604156081794,23.636454660083043,2019-01-01,6903
2556,Inari,Solojärvi,68.85500579472314,26.80681848146586,2019-01-01,120
2326,Evijärvi,"Evijärvi, Joensuu",63.4329628694836,23.4086552272585,2019-01-01,6171
2289,Siikainen,"Lankoski, ylä",61.8130943846109,21.72301311016089,2019-01-01,75
2327,Evijärvi,"Evijärvi, Kaarenhaara",63.433436145743464,23.397119420988822,2019-01-01,83
2288,Pori,Pohjajoki,61.6742403462278,21.741767404557404,2019-01-01,67
2285,Pomarkku,Isojärvi,61.69903219679908,21.84314103249996,2019-01-01,82
2578,Kuusamo,Muojärvi,65.92641810451457,29.540974442443986,2019-01-01,117
2240,Jämijärvi,Jämijärvi,61.81081514711878,22.75843289240616,2019-01-01,156
2242,Hämeenkyrö,"Kyrösjärvi, etelä",61.67811142969891,23.18398272031529,2019-01-01,8278
2243,Nokia,"Siuro, ylä",61.47714228314046,23.333268766845613,2019-01-01,6035
2575,Kuusamo,Ala-Vuotunki,66.16508298541588,29.522381855415283,2019-01-01,24452
2246,Nokia,Kulovesi,61.45726854896361,23.28379125380416,2019-01-01,5723
2247,Sastamala,Rautavesi,61.34685855103734,22.90613349832123,2019-01-01,5722
2248,Sastamala,Liekovesi,61.34906272455302,22.849944812335053,2019-01-01,5716
2249,Sastamala,"Hartolankoski, ylä",61.32851903361692,22.847559245865146,2019-01-01,5715
2250,Sastamala,"Hartolankoski, ala",61.328444865935424,22.84513692042168,2019-01-01,4931
2251,Sastamala,Kiikka,61.31700361917932,22.784935698100924,2019-01-01,4956
2252,Sastamala,"Äetsä, ylä",61.2791718716321,22.69601505314733,2019-01-01,4869
2253,Sastamala,"Äetsä, ala",61.27906166807458,22.69537631673701,2019-01-01,4206
2254,Tammela,"Pyhäjärvi, Saari",60.781883199241065,23.83846059094359,2019-01-01,36
2256,Tammela,Liesjärvi,60.70054167668524,23.91838858544141,2019-01-01,58
2259,Forssa,"Kuhalankoski, ylä",60.81600808313098,23.61973549700265,2019-01-01,9646
2262,Huittinen,"Loimijoki, Sallila, ylä",61.02614202593765,22.699761041598485,2019-01-01,6434
2263,Huittinen,"Loimijoki, Sallila, ala",61.02648315380758,22.69749091364293,2019-01-01,5832
2265,Huittinen,"Loimijoki, Maurialankoski",61.141082630544936,22.692294939028066,2019-01-01,83
2267,Kokemäki,Sääksjärvi,61.39378704494072,22.454365794639262,2019-01-01,99
2270,Huittinen,Syyränsuu,61.229160905883134,22.57688186871664,2019-01-01,4213
2275,Kokemäki,"Pahakoski, 780",61.26734388357461,22.432303744856267,2019-01-01,4208
2276,Kokemäki,"Upas, 730",61.30752184611902,22.386295285284,2019-01-01,4204
2277,Kokemäki,"Kolsi, ylä",61.27413680664281,22.35413721194813,2019-01-01,4202
2571,Kuusamo,"Kitkajoki, Käylä",66.30187227278758,29.144892013562867,2019-01-01,170
2278,Kokemäki,"Kolsi, ala",61.273723304711,22.35388081701765,2019-01-01,2900
2279,Harjavalta,"Harjavalta, ylä",61.338580025876865,22.114462595518592,2019-01-01,2903
2286,Pori,"Eteläjoki, Paratiisikoski",61.65755528826458,21.667452279059138,2019-01-01,68
1735,Lieksa,"Pankajärvi, Kiviniemi",63.33723557561388,30.176933838558348,2019-01-01,11495
2504,Rovaniemi,Sinettäjärvi,66.6092559658117,25.3724904906236,2019-01-01,116
1724,Kitee,Kontturi,61.97793407013868,30.319600046187816,2019-01-01,69
3028,Kouvola,Saaramaanjärvi,60.843910577355224,27.296425631374774,2019-01-01,103
3031,Loviisa,Ahvenkoski ylä,60.49391433424347,26.451311492691122,2019-01-01,1041
1722,Tohmajärvi,"Vääräkoski, ylä",62.21436639538997,30.50057446972097,2019-01-01,7390
1732,Lieksa,"Jongunjoki, Viitakoski",63.56320674228308,30.01578290003136,2019-01-01,151
1733,Lieksa,"Lieksanjoki, Ruunaa",63.4361243196159,30.41627747489953,2019-01-01,13839
1725,Parikkala,Simpelejärvi,61.600822629455955,29.48246154946804,2019-01-01,6881
3027,Kouvola,Enäjärvi-Sanijärvi,60.83227257157464,27.13595543552677,2019-01-01,95
2381,Ristijärvi,Uva,64.57853321745604,27.9909419678024,2019-01-02,123
1914,Pihtipudas,Muurasjärvi,63.47117185419593,25.33518758966722,2019-01-02,77
2383,Paltamo,Kivesjärvi,64.40690927318848,27.504468526565155,2019-01-02,45
1916,Pihtipudas,Saanijärvi,63.39975580124894,25.57203130981091,2019-01-02,44
2380,Ristijärvi,Ristijärvi,64.47977815246091,28.135432435834,2019-01-02,13431
2379,Ristijärvi,Iso-Pyhäntä,64.49543542260965,28.36611278160164,2019-01-02,14913
1920,Viitasaari,"Kolima, etelä",63.17553474045431,25.93829690900272,2019-01-02,47
2378,Hyrynsalmi,Hyrynjärvi,64.68247678610625,28.501837576735912,2019-01-02,15643
2541,Pello,Miekojärvi,66.64673980743643,24.42574521250004,2019-01-02,7671
2973,Lohja,"Pitkäjärvi, meijerin laituri",60.4306047123767,23.844975579970345,2019-01-02,70
1733,Lieksa,"Lieksanjoki, Ruunaa",63.4361243196159,30.41627747489953,2019-01-02,13839
1921,Viitasaari,Kärnäjärvi,63.16937361423502,25.941421829429284,2019-01-02,125
2377,Hyrynsalmi,Niemelänjärvi,64.60601050743725,28.763077686659923,2019-01-02,93
1926,Kannonkoski,Pudasjärvi,62.97543830696434,25.342761652796394,2019-01-02,12959
2375,Suomussalmi,"Vuokkijärvi, Sanki",64.78382295353671,29.313946678316594,2019-01-02,18779
2966,Askola,Tiiläänjärvi,60.532291416354106,25.704936061937776,2019-01-02,119
2374,Suomussalmi,Palojärvi,64.74779951117024,29.86699444995941,2019-01-02,96
1927,Kannonkoski,"Kivijärvi, Huhmarlahti",63.07000661566568,25.299557440666256,2019-01-02,13027
2372,Suomussalmi,"Kiantajärvi, Ämmänsaari",64.88325235522667,28.931809529204784,2019-01-02,19814
2369,Suomussalmi,Pesiöjärvi,64.93254240314045,28.746128651281694,2019-01-02,112
1928,Viitasaari,Vuosjärvi,63.04334707748863,25.52739016542143,2019-01-02,44
2368,Suomussalmi,Piispajärvi-Vellijärvi,65.29664210165164,29.074187637822213,2019-01-02,68
1930,Viitasaari,Muuruejärvi,63.14882458293951,25.462918265042568,2019-01-02,53
2367,Suomussalmi,Hossanjärvi,65.44341625600649,29.556711297744414,2019-01-02,61
2544,Ylitornio,Portimojärvi,66.3802323618787,23.865106448472968,2019-01-02,6444
1913,Virolahti,Salmen silta,60.62002962865324,27.632065272505677,2019-01-02,100
1900,Lappeenranta,"Saimaa, Lauritsala",61.08313363162012,28.27206837969621,2019-01-02,325
2384,Kuhmo,Änättijärvi,64.46043319302993,29.9137273846775,2019-01-02,101
1881,Leppävirta,"Sorsavesi, Sorsakoski, ylä",62.45109293039606,27.650612467966447,2019-01-02,96
2410,Vaala,Otermajärvi,64.6767756954953,27.059590535565203,2019-01-02,34
2409,Vaala,"Oulujärvi, Vaala",64.5508573092298,26.822115798990534,2019-01-02,12215
2538,Ylitornio,Raanujärvi,66.65841167040007,24.68692256986701,2019-01-02,9634
1884,Joroinen,Maavesi,62.218840251854836,27.57651131188211,2019-01-02,9905
2408,Kajaani,"Oulujärvi, Vuottolahti",64.12953310275218,27.23144452879639,2019-01-02,12219
1886,Joroinen,Sysmäjärvi,62.219342499281204,27.57661704701591,2019-01-02,8734
2405,Paltamo,"Oulujärvi, Melalahti",64.39905088095699,27.651943543664327,2019-01-02,12218
2539,Pello,Vietonen,66.64510495451208,24.434466000010524,2019-01-02,9260
1889,Savonlinna,"Haukivesi, Oravi",62.110735242609465,28.60639696574941,2019-01-02,147
2400,Kajaani,"Nuasjärvi, Rehjanselkä",64.22693628037285,27.787275645482424,2019-01-02,13749
2980,Loviisa,"Koskenkylänjoki, Niinikoski",60.51578353763668,25.939706621735997,2019-01-02,50
1891,Sulkava,Kuhakoski,61.83544125651736,28.302807399425912,2019-01-02,22
2399,Sotkamo,Jormasjärvi,64.08599365670523,28.1614092161956,2019-01-02,91
